epoch,metric,value
1781222071.663,dew_point_c,16.93
1781222071.663,fruiting_score,91.4
1781222082.676,temperature_c,18.08
1781222082.676,humidity_pct,91.27
1781222082.676,co2_ppm,646.4
1781222082.676,vpd_kpa,0.181
1781222082.676,temperature_c,17.81
1781222082.676,humidity_pct,92.02
1781222082.676,co2_ppm,916.2
1781222082.676,vpd_kpa,0.1628
1781222088.736,dew_point_c,16.52
1781222088.736,fruiting_score,92.3
1781222099.754,temperature_c,17.89
1781222099.754,humidity_pct,92.68
1781222099.754,co2_ppm,667.5
1781222099.754,vpd_kpa,0.1501
1781222099.754,temperature_c,17.93
1781222099.754,humidity_pct,91.88
1781222099.754,co2_ppm,933.7
1781222099.754,vpd_kpa,0.1668
1781222105.813,dew_point_c,16.63
1781222105.813,fruiting_score,92.7
1781222116.826,temperature_c,18.14
1781222116.826,humidity_pct,92.9
1781222116.826,co2_ppm,675.9
1781222116.826,vpd_kpa,0.1478
1781222116.826,temperature_c,18.07
1781222116.826,humidity_pct,92.44
1781222116.826,co2_ppm,950.7
1781222116.826,vpd_kpa,0.1568
1781222122.896,dew_point_c,16.69
1781222122.896,fruiting_score,91.3
1781222133.923,temperature_c,17.74
1781222133.923,humidity_pct,92.27
1781222133.923,co2_ppm,693.3
1781222133.923,vpd_kpa,0.1568
1781222133.923,temperature_c,17.77
1781222133.923,humidity_pct,91.43
1781222133.923,co2_ppm,969.4
1781222133.923,vpd_kpa,0.1743
1781222139.989,dew_point_c,16.97
1781222139.989,fruiting_score,91.6
1781222151.003,temperature_c,17.86
1781222151.003,humidity_pct,92.79
1781222151.003,co2_ppm,710.5
1781222151.003,vpd_kpa,0.1475
1781222151.003,temperature_c,18.02
1781222151.003,humidity_pct,90.82
1781222151.003,co2_ppm,975.5
1781222151.003,vpd_kpa,0.1897
1781222157.060,dew_point_c,16.47
1781222157.060,fruiting_score,91.0
1781222168.075,temperature_c,18.02
1781222168.075,humidity_pct,91.21
1781222168.075,co2_ppm,717.6
1781222168.075,vpd_kpa,0.1817
1781222168.075,temperature_c,17.93
1781222168.075,humidity_pct,91.27
1781222168.075,co2_ppm,992.6
1781222168.075,vpd_kpa,0.1793
1781222174.136,dew_point_c,16.68
1781222174.136,fruiting_score,91.1
1781222185.150,temperature_c,18.16
1781222185.150,humidity_pct,91.51
1781222185.150,co2_ppm,734.1
1781222185.150,vpd_kpa,0.177
1781222185.150,temperature_c,18.03
1781222185.150,humidity_pct,92.22
1781222185.150,co2_ppm,1000.6
1781222185.150,vpd_kpa,0.1608
1781222191.199,dew_point_c,16.56
1781222191.199,fruiting_score,92.7
1781222202.222,temperature_c,18.16
1781222202.222,humidity_pct,90.13
1781222202.222,co2_ppm,757.5
1781222202.222,vpd_kpa,0.2057
1781222202.222,temperature_c,17.77
1781222202.222,humidity_pct,91.19
1781222202.222,co2_ppm,1012.9
1781222202.222,vpd_kpa,0.1793
1781222208.288,dew_point_c,16.75
1781222208.288,fruiting_score,92.6
1781222219.312,temperature_c,17.76
1781222219.312,humidity_pct,91.59
1781222219.312,co2_ppm,774.5
1781222219.312,vpd_kpa,0.171
1781222219.312,temperature_c,18.41
1781222219.312,humidity_pct,92.06
1781222219.312,co2_ppm,1020.3
1781222219.312,vpd_kpa,0.1681
1781222225.377,dew_point_c,16.52
1781222225.377,fruiting_score,93.5
1781222236.396,temperature_c,18.4
1781222236.396,humidity_pct,91.81
1781222236.396,co2_ppm,780.5
1781222236.396,vpd_kpa,0.1732
1781222236.396,temperature_c,18.09
1781222236.396,humidity_pct,92.21
1781222236.396,co2_ppm,1036.1
1781222236.396,vpd_kpa,0.1616
1781222242.456,dew_point_c,16.37
1781222242.456,fruiting_score,91.6
1781222253.554,temperature_c,18.01
1781222253.554,humidity_pct,92.05
1781222253.554,co2_ppm,794.1
1781222253.554,vpd_kpa,0.1641
1781222253.554,temperature_c,17.89
1781222253.554,humidity_pct,91.18
1781222253.554,co2_ppm,1050.0
1781222253.554,vpd_kpa,0.1808
1781222259.621,dew_point_c,17.04
1781222259.621,fruiting_score,92.4
1781222270.634,temperature_c,18.26
1781222270.634,humidity_pct,92.12
1781222270.634,co2_ppm,810.8
1781222270.634,vpd_kpa,0.1653
1781222270.634,temperature_c,18.1
1781222270.634,humidity_pct,92.57
1781222270.634,co2_ppm,1072.6
1781222270.634,vpd_kpa,0.1542
1781222276.698,dew_point_c,16.7
1781222276.698,fruiting_score,92.1
1781222287.738,temperature_c,18.05
1781222287.738,humidity_pct,92.85
1781222287.738,co2_ppm,833.0
1781222287.738,vpd_kpa,0.148
1781222287.738,temperature_c,17.94
1781222287.738,humidity_pct,91.78
1781222287.738,co2_ppm,1095.9
1781222287.738,vpd_kpa,0.169
1781222293.786,dew_point_c,16.96
1781222293.786,fruiting_score,91.8
1781222304.806,temperature_c,17.65
1781222304.806,humidity_pct,92.97
1781222304.806,co2_ppm,566.7
1781222304.806,vpd_kpa,0.1419
1781222304.806,temperature_c,17.86
1781222304.806,humidity_pct,91.23
1781222304.806,co2_ppm,1113.8
1781222304.806,vpd_kpa,0.1793
1781222310.874,dew_point_c,16.87
1781222310.874,fruiting_score,90.4
1781222321.891,temperature_c,17.77
1781222321.891,humidity_pct,91.55
1781222321.891,co2_ppm,586.5
1781222321.891,vpd_kpa,0.1719
1781222321.891,temperature_c,17.78
1781222321.891,humidity_pct,91.18
1781222321.891,co2_ppm,1126.9
1781222321.891,vpd_kpa,0.1795
1781222327.953,dew_point_c,16.5
1781222327.953,fruiting_score,90.2
1781222338.976,temperature_c,18.03
1781222338.976,humidity_pct,92.3
1781222338.976,co2_ppm,622.3
1781222338.976,vpd_kpa,0.1593
1781222338.976,temperature_c,18.04
1781222338.976,humidity_pct,92.82
1781222338.976,co2_ppm,1144.9
1781222338.976,vpd_kpa,0.1487
1781222345.031,dew_point_c,16.38
1781222345.031,fruiting_score,91.6
1781222356.046,temperature_c,18.32
1781222356.046,humidity_pct,92.39
1781222356.046,co2_ppm,634.2
1781222356.046,vpd_kpa,0.1602
1781222356.046,temperature_c,18.18
1781222356.046,humidity_pct,91.85
1781222356.046,co2_ppm,1162.7
1781222356.046,vpd_kpa,0.17
1781222362.116,dew_point_c,16.76
1781222362.116,fruiting_score,92.0
1781222373.129,temperature_c,18.03
1781222373.129,humidity_pct,91.65
1781222373.129,co2_ppm,648.1
1781222373.129,vpd_kpa,0.1725
1781222373.129,temperature_c,17.99
1781222373.129,humidity_pct,91.34
1781222373.129,co2_ppm,1170.9
1781222373.129,vpd_kpa,0.1786
1781222379.191,dew_point_c,17.06
1781222379.191,fruiting_score,92.0
1781222390.248,temperature_c,17.99
1781222390.248,humidity_pct,91.54
1781222390.248,co2_ppm,661.4
1781222390.248,vpd_kpa,0.1744
1781222390.248,temperature_c,18.09
1781222390.248,humidity_pct,91.67
1781222390.248,co2_ppm,1182.7
1781222390.248,vpd_kpa,0.1728
1781222396.309,dew_point_c,16.65
1781222396.309,fruiting_score,92.4
1781222407.319,temperature_c,17.86
1781222407.319,humidity_pct,91.62
1781222407.319,co2_ppm,678.4
1781222407.319,vpd_kpa,0.1714
1781222407.319,temperature_c,18.23
1781222407.319,humidity_pct,92.44
1781222407.319,co2_ppm,1207.5
1781222407.319,vpd_kpa,0.1582
1781222413.387,dew_point_c,16.59
1781222413.387,fruiting_score,92.4
1781222424.408,temperature_c,18.15
1781222424.408,humidity_pct,92.71
1781222424.408,co2_ppm,690.3
1781222424.408,vpd_kpa,0.1519
1781222424.408,temperature_c,17.99
1781222424.408,humidity_pct,91.43
1781222424.408,co2_ppm,1220.9
1781222424.408,vpd_kpa,0.1768
1781222430.469,dew_point_c,16.48
1781222430.469,fruiting_score,91.9
1781222441.500,temperature_c,17.85
1781222441.500,humidity_pct,91.16
1781222441.500,co2_ppm,672.8
1781222441.500,vpd_kpa,0.1808
1781222441.500,temperature_c,17.83
1781222441.500,humidity_pct,92.76
1781222441.500,co2_ppm,1226.2
1781222441.500,vpd_kpa,0.1479
1781222447.567,dew_point_c,16.95
1781222447.567,fruiting_score,91.7
1781222458.611,temperature_c,17.97
1781222458.611,humidity_pct,92.13
1781222458.611,co2_ppm,692.4
1781222458.611,vpd_kpa,0.162
1781222458.611,temperature_c,18.02
1781222458.611,humidity_pct,91.37
1781222458.611,co2_ppm,1232.4
1781222458.611,vpd_kpa,0.1783
1781222464.678,dew_point_c,16.39
1781222464.678,fruiting_score,92.2
1781222475.691,temperature_c,18.33
1781222475.691,humidity_pct,92.12
1781222475.691,co2_ppm,579.7
1781222475.691,vpd_kpa,0.1659
1781222475.692,temperature_c,18.03
1781222475.692,humidity_pct,91.84
1781222475.692,co2_ppm,1253.5
1781222475.692,vpd_kpa,0.1687
1781222481.752,dew_point_c,16.67
1781222481.752,fruiting_score,92.0
1781222492.769,temperature_c,17.97
1781222492.769,humidity_pct,91.89
1781222492.769,co2_ppm,592.8
1781222492.769,vpd_kpa,0.1671
1781222492.769,temperature_c,18.05
1781222492.769,humidity_pct,91.23
1781222492.769,co2_ppm,1269.2
1781222492.769,vpd_kpa,0.1816
1781222498.840,dew_point_c,17.03
1781222498.840,fruiting_score,92.2
1781222509.857,temperature_c,18.23
1781222509.857,humidity_pct,92.4
1781222509.857,co2_ppm,609.1
1781222509.857,vpd_kpa,0.1591
1781222509.857,temperature_c,18.12
1781222509.857,humidity_pct,91.96
1781222509.857,co2_ppm,1284.9
1781222509.857,vpd_kpa,0.1671
1781222515.925,dew_point_c,16.63
1781222515.925,fruiting_score,92.1
1781222526.956,temperature_c,18.17
1781222526.956,humidity_pct,91.78
1781222526.956,co2_ppm,628.1
1781222526.956,vpd_kpa,0.1715
1781222526.956,temperature_c,18.05
1781222526.956,humidity_pct,91.77
1781222526.956,co2_ppm,1306.7
1781222526.956,vpd_kpa,0.1704
1781222533.009,dew_point_c,16.98
1781222533.009,fruiting_score,92.0
1781222544.029,temperature_c,18.08
1781222544.029,humidity_pct,92.03
1781222544.029,co2_ppm,647.3
1781222544.029,vpd_kpa,0.1653
1781222544.029,temperature_c,18.06
1781222544.029,humidity_pct,91.93
1781222544.029,co2_ppm,1319.2
1781222544.029,vpd_kpa,0.1672
1781222550.089,dew_point_c,16.81
1781222550.089,fruiting_score,92.4
1781222561.109,temperature_c,18.02
1781222561.109,humidity_pct,92.81
1781222561.109,co2_ppm,670.2
1781222561.109,vpd_kpa,0.1487
1781222561.109,temperature_c,18.03
1781222561.109,humidity_pct,92.71
1781222561.109,co2_ppm,1326.1
1781222561.109,vpd_kpa,0.1508
1781222567.172,dew_point_c,16.76
1781222567.172,fruiting_score,92.2
1781222578.191,temperature_c,17.83
1781222578.191,humidity_pct,91.4
1781222578.191,co2_ppm,684.2
1781222578.191,vpd_kpa,0.1755
1781222578.191,temperature_c,18.13
1781222578.191,humidity_pct,92.05
1781222578.191,co2_ppm,1348.6
1781222578.191,vpd_kpa,0.1654
1781222584.238,dew_point_c,16.84
1781222584.238,fruiting_score,91.6
1781222595.253,temperature_c,18.21
1781222595.253,humidity_pct,92.3
1781222595.253,co2_ppm,702.4
1781222595.253,vpd_kpa,0.161
1781222595.253,temperature_c,17.86
1781222595.253,humidity_pct,92.24
1781222595.253,co2_ppm,702.7
1781222595.253,vpd_kpa,0.1587
1781222601.319,dew_point_c,16.41
1781222601.319,fruiting_score,92.0
1781222612.337,temperature_c,17.95
1781222612.337,humidity_pct,91.93
1781222612.337,co2_ppm,724.9
1781222612.337,vpd_kpa,0.1659
1781222612.337,temperature_c,17.83
1781222612.337,humidity_pct,91.71
1781222612.337,co2_ppm,714.9
1781222612.337,vpd_kpa,0.1694
1781222618.384,dew_point_c,16.94
1781222618.384,fruiting_score,92.0
1781222629.410,temperature_c,18.0
1781222629.410,humidity_pct,92.56
1781222629.410,co2_ppm,735.7
1781222629.410,vpd_kpa,0.1536
1781222629.410,temperature_c,18.06
1781222629.410,humidity_pct,92.57
1781222629.410,co2_ppm,721.5
1781222629.410,vpd_kpa,0.154
1781222635.467,dew_point_c,16.62
1781222635.467,fruiting_score,92.0
1781222646.480,temperature_c,18.2
1781222646.480,humidity_pct,92.0
1781222646.480,co2_ppm,741.6
1781222646.480,vpd_kpa,0.1672
1781222646.480,temperature_c,18.15
1781222646.480,humidity_pct,92.8
1781222646.480,co2_ppm,742.2
1781222646.480,vpd_kpa,0.1499
1781222652.541,dew_point_c,16.78
1781222652.541,fruiting_score,91.8
1781222663.548,temperature_c,17.89
1781222663.548,humidity_pct,90.53
1781222663.548,co2_ppm,757.9
1781222663.548,vpd_kpa,0.1941
1781222663.548,temperature_c,18.32
1781222663.548,humidity_pct,93.02
1781222663.548,co2_ppm,747.6
1781222663.548,vpd_kpa,0.1469
1781222669.609,dew_point_c,16.88
1781222669.610,fruiting_score,92.2
1781222680.631,temperature_c,18.11
1781222680.631,humidity_pct,92.6
1781222680.631,co2_ppm,762.9
1781222680.631,vpd_kpa,0.1538
1781222680.631,temperature_c,18.01
1781222680.631,humidity_pct,92.48
1781222680.631,co2_ppm,761.0
1781222680.631,vpd_kpa,0.1553
1781222686.693,dew_point_c,16.32
1781222686.693,fruiting_score,92.8
1781222697.712,temperature_c,18.16
1781222697.712,humidity_pct,91.33
1781222697.712,co2_ppm,783.5
1781222697.712,vpd_kpa,0.1807
1781222697.712,temperature_c,17.94
1781222697.712,humidity_pct,92.1
1781222697.712,co2_ppm,782.4
1781222697.712,vpd_kpa,0.1624
1781222703.765,dew_point_c,16.89
1781222703.765,fruiting_score,91.8
1781222714.779,temperature_c,18.3
1781222714.779,humidity_pct,92.13
1781222714.779,co2_ppm,797.1
1781222714.779,vpd_kpa,0.1655
1781222714.779,temperature_c,18.02
1781222714.779,humidity_pct,92.92
1781222714.779,co2_ppm,804.1
1781222714.779,vpd_kpa,0.1463
1781222720.854,dew_point_c,16.72
1781222720.854,fruiting_score,92.7
1781222731.870,temperature_c,17.88
1781222731.870,humidity_pct,91.7
1781222731.870,co2_ppm,821.5
1781222731.870,vpd_kpa,0.1701
1781222731.870,temperature_c,18.34
1781222731.870,humidity_pct,92.57
1781222731.870,co2_ppm,819.4
1781222731.870,vpd_kpa,0.1567
1781222737.933,dew_point_c,17.0
1781222737.933,fruiting_score,92.2
1781222748.951,temperature_c,18.25
1781222748.951,humidity_pct,92.23
1781222748.951,co2_ppm,838.0
1781222748.951,vpd_kpa,0.163
1781222748.951,temperature_c,18.28
1781222748.951,humidity_pct,91.69
1781222748.951,co2_ppm,827.2
1781222748.951,vpd_kpa,0.1745
1781222755.006,dew_point_c,16.51
1781222755.006,fruiting_score,91.1
1781222766.018,temperature_c,18.12
1781222766.018,humidity_pct,91.79
1781222766.018,co2_ppm,854.7
1781222766.018,vpd_kpa,0.1707
1781222766.018,temperature_c,18.03
1781222766.018,humidity_pct,92.14
1781222766.018,co2_ppm,837.9
1781222766.018,vpd_kpa,0.1625
1781222772.089,dew_point_c,16.97
1781222772.089,fruiting_score,90.7
1781222783.180,temperature_c,18.17
1781222783.180,humidity_pct,92.67
1781222783.180,co2_ppm,871.8
1781222783.180,vpd_kpa,0.153
1781222783.180,temperature_c,17.81
1781222783.180,humidity_pct,91.71
1781222783.180,co2_ppm,855.1
1781222783.180,vpd_kpa,0.1691
1781222789.225,dew_point_c,16.76
1781222789.225,fruiting_score,90.3
1781222800.240,temperature_c,18.27
1781222800.240,humidity_pct,91.35
1781222800.240,co2_ppm,878.6
1781222800.240,vpd_kpa,0.1815
1781222800.240,temperature_c,18.1
1781222800.240,humidity_pct,91.9
1781222800.240,co2_ppm,879.0
1781222800.240,vpd_kpa,0.1683
1781222806.310,dew_point_c,16.96
1781222806.310,fruiting_score,89.1
1781222817.327,temperature_c,17.93
1781222817.327,humidity_pct,91.15
1781222817.327,co2_ppm,899.6
1781222817.327,vpd_kpa,0.1819
1781222817.327,temperature_c,17.89
1781222817.327,humidity_pct,91.67
1781222817.327,co2_ppm,895.0
1781222817.327,vpd_kpa,0.1707
1781222823.385,dew_point_c,16.84
1781222823.385,fruiting_score,89.8
1781222834.397,temperature_c,17.98
1781222834.397,humidity_pct,91.75
1781222834.397,co2_ppm,914.0
1781222834.397,vpd_kpa,0.1699
1781222834.397,temperature_c,17.99
1781222834.397,humidity_pct,93.12
1781222834.397,co2_ppm,902.3
1781222834.397,vpd_kpa,0.1419
1781222840.458,dew_point_c,16.46
1781222840.458,fruiting_score,88.8
1781222851.473,temperature_c,17.96
1781222851.473,humidity_pct,92.54
1781222851.473,co2_ppm,646.7
1781222851.473,vpd_kpa,0.1535
1781222851.473,temperature_c,17.84
1781222851.473,humidity_pct,93.01
1781222851.473,co2_ppm,915.9
1781222851.473,vpd_kpa,0.1427
1781222857.535,dew_point_c,16.62
1781222857.535,fruiting_score,88.0
1781222868.548,temperature_c,18.05
1781222868.548,humidity_pct,92.16
1781222868.548,co2_ppm,671.2
1781222868.548,vpd_kpa,0.1624
1781222868.548,temperature_c,18.05
1781222868.548,humidity_pct,91.55
1781222868.548,co2_ppm,933.0
1781222868.548,vpd_kpa,0.175
1781222874.607,dew_point_c,16.73
1781222874.607,fruiting_score,91.6
1781222885.621,temperature_c,18.16
1781222885.621,humidity_pct,91.48
1781222885.621,co2_ppm,685.8
1781222885.621,vpd_kpa,0.1777
1781222885.621,temperature_c,18.01
1781222885.621,humidity_pct,91.73
1781222885.621,co2_ppm,957.7
1781222885.621,vpd_kpa,0.1707
1781222891.697,dew_point_c,16.76
1781222891.697,fruiting_score,92.1
1781222902.733,temperature_c,18.17
1781222902.733,humidity_pct,92.24
1781222902.733,co2_ppm,703.0
1781222902.733,vpd_kpa,0.1619
1781222902.733,temperature_c,18.01
1781222902.733,humidity_pct,91.62
1781222902.733,co2_ppm,977.5
1781222902.733,vpd_kpa,0.1731
1781222908.792,dew_point_c,16.75
1781222908.792,fruiting_score,92.6
1781222919.806,temperature_c,18.05
1781222919.806,humidity_pct,92.68
1781222919.806,co2_ppm,712.6
1781222919.806,vpd_kpa,0.1515
1781222919.806,temperature_c,18.06
1781222919.806,humidity_pct,91.39
1781222919.806,co2_ppm,997.1
1781222919.806,vpd_kpa,0.1784
1781222925.868,dew_point_c,16.89
1781222925.868,fruiting_score,92.1
1781222936.891,temperature_c,18.05
1781222936.891,humidity_pct,92.15
1781222936.891,co2_ppm,736.0
1781222936.891,vpd_kpa,0.1624
1781222936.891,temperature_c,17.7
1781222936.891,humidity_pct,91.57
1781222936.891,co2_ppm,1019.1
1781222936.891,vpd_kpa,0.1707
1781222942.954,dew_point_c,16.85
1781222942.954,fruiting_score,91.7
1781222953.970,temperature_c,18.13
1781222953.970,humidity_pct,91.66
1781222953.970,co2_ppm,746.3
1781222953.970,vpd_kpa,0.1736
1781222953.970,temperature_c,17.91
1781222953.970,humidity_pct,91.94
1781222953.970,co2_ppm,1041.2
1781222953.970,vpd_kpa,0.1655
1781222960.036,dew_point_c,16.76
1781222960.036,fruiting_score,92.1
1781222971.050,temperature_c,18.01
1781222971.050,humidity_pct,91.93
1781222971.050,co2_ppm,769.0
1781222971.050,vpd_kpa,0.1666
1781222971.050,temperature_c,17.77
1781222971.050,humidity_pct,91.7
1781222971.050,co2_ppm,1059.8
1781222971.050,vpd_kpa,0.1689
1781222977.115,dew_point_c,16.75
1781222977.115,fruiting_score,92.5
1781222988.128,temperature_c,17.75
1781222988.128,humidity_pct,92.55
1781222988.128,co2_ppm,775.8
1781222988.128,vpd_kpa,0.1514
1781222988.129,temperature_c,18.11
1781222988.129,humidity_pct,91.19
1781222988.129,co2_ppm,1083.8
1781222988.129,vpd_kpa,0.1832
1781222994.188,dew_point_c,16.68
1781222994.188,fruiting_score,92.2
1781223005.205,temperature_c,18.01
1781223005.205,humidity_pct,92.64
1781223005.205,co2_ppm,780.9
1781223005.205,vpd_kpa,0.152
1781223005.205,temperature_c,18.03
1781223005.205,humidity_pct,92.09
1781223005.205,co2_ppm,1102.0
1781223005.205,vpd_kpa,0.1636
1781223011.248,dew_point_c,16.53
1781223011.248,fruiting_score,90.9
1781223022.262,temperature_c,18.0
1781223022.262,humidity_pct,92.29
1781223022.262,co2_ppm,804.0
1781223022.262,vpd_kpa,0.1591
1781223022.262,temperature_c,17.87
1781223022.262,humidity_pct,92.54
1781223022.262,co2_ppm,1117.9
1781223022.262,vpd_kpa,0.1528
1781223028.329,dew_point_c,16.8
1781223028.329,fruiting_score,91.7
1781223039.344,temperature_c,18.21
1781223039.344,humidity_pct,91.9
1781223039.344,co2_ppm,819.1
1781223039.344,vpd_kpa,0.1694
1781223039.344,temperature_c,17.82
1781223039.344,humidity_pct,91.86
1781223039.344,co2_ppm,667.4
1781223039.344,vpd_kpa,0.1662
1781223045.411,dew_point_c,16.73
1781223045.411,fruiting_score,91.8
1781223056.427,temperature_c,18.03
1781223056.427,humidity_pct,92.04
1781223056.427,co2_ppm,843.1
1781223056.427,vpd_kpa,0.1646
1781223056.427,temperature_c,17.89
1781223056.427,humidity_pct,92.4
1781223056.427,co2_ppm,688.1
1781223056.427,vpd_kpa,0.1557
1781223062.497,dew_point_c,16.87
1781223062.497,fruiting_score,91.6
1781223073.509,temperature_c,18.26
1781223073.509,humidity_pct,91.66
1781223073.509,co2_ppm,865.0
1781223073.509,vpd_kpa,0.175
1781223073.509,temperature_c,17.88
1781223073.509,humidity_pct,90.83
1781223073.509,co2_ppm,704.5
1781223073.509,vpd_kpa,0.1878
1781223079.583,dew_point_c,16.72
1781223079.583,fruiting_score,90.5
1781223090.595,temperature_c,18.12
1781223090.595,humidity_pct,92.25
1781223090.595,co2_ppm,886.0
1781223090.595,vpd_kpa,0.1612
1781223090.595,temperature_c,18.0
1781223090.595,humidity_pct,91.78
1781223090.595,co2_ppm,715.9
1781223090.595,vpd_kpa,0.1696
1781223096.662,dew_point_c,16.88
1781223096.663,fruiting_score,90.1
1781223107.686,temperature_c,17.84
1781223107.686,humidity_pct,92.9
1781223107.686,co2_ppm,906.4
1781223107.686,vpd_kpa,0.145
1781223107.686,temperature_c,17.92
1781223107.686,humidity_pct,92.79
1781223107.686,co2_ppm,732.7
1781223107.686,vpd_kpa,0.148
1781223113.731,dew_point_c,16.84
1781223113.731,fruiting_score,88.8
1781223124.746,temperature_c,18.17
1781223124.746,humidity_pct,92.12
1781223124.746,co2_ppm,923.3
1781223124.746,vpd_kpa,0.1644
1781223124.746,temperature_c,17.74
1781223124.746,humidity_pct,92.28
1781223124.746,co2_ppm,742.8
1781223124.746,vpd_kpa,0.1568
1781223130.826,dew_point_c,16.68
1781223130.826,fruiting_score,87.0
